"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","combo_type","cv_diff","taxa"
"391","Iteration_40","Glacier-fed_Glacier-fed_Glacier-fed",1.19889180827349,1.19889180827349,1.19688799402542,1.19688799402542,0.998328611277313,0.998328611277313,1,1,"Homogenous",0.0020038142480705,"Periphyton"
"392","Iteration_40","Glacier-fed_Glacier-fed_Rain-fed",0.91497276940165,0.91497276940165,0.570150785048021,0.570150785048021,0.623134156681923,0.623134156681923,1,1,"2:1",0.344821984353629,"Periphyton"
"393","Iteration_40","Glacier-fed_Glacier-fed_Snow-fed",0.829234721518799,0.829234721518799,0.581237654294441,0.581237654294441,0.700932605945233,0.700932605945233,1,1,"2:1",0.247997067224358,"Periphyton"
"394","Iteration_40","Glacier-fed_Rain-fed_Rain-fed",0.801651228304143,0.801651228304143,0.575834914149564,0.575834914149564,0.718311023320848,0.718311023320848,1,1,"2:1",0.225816314154579,"Periphyton"
"395","Iteration_40","Glacier-fed_Rain-fed_Snow-fed",0.891660559851254,0.891660559851254,0.462942835210841,0.462942835210841,0.519191782227161,0.519191782227161,1,1,"Heterogenous",0.428717724640413,"Periphyton"
"396","Iteration_40","Glacier-fed_Snow-fed_Snow-fed",0.679365089642923,0.679365089642923,0.47296390397866,0.47296390397866,0.696185175230672,0.696185175230672,1,1,"2:1",0.206401185664263,"Periphyton"
"397","Iteration_40","Rain-fed_Rain-fed_Rain-fed",0.850508595522474,0.850508595522474,0.844879874486393,0.844879874486393,0.993381935155373,0.993381935155373,1,1,"Homogenous",0.0056287210360807,"Periphyton"
"398","Iteration_40","Rain-fed_Rain-fed_Snow-fed",0.708891457061679,0.708891457061679,0.568008940276015,0.568008940276015,0.801263627340615,0.801263627340615,1,1,"2:1",0.140882516785665,"Periphyton"
"399","Iteration_40","Rain-fed_Snow-fed_Snow-fed",0.631796713068982,0.631796713068982,0.539529700065893,0.539529700065893,0.853960916392081,0.853960916392081,1,1,"2:1",0.0922670130030891,"Periphyton"
"400","Iteration_40","Snow-fed_Snow-fed_Snow-fed",0.649089928162014,0.649089928162014,0.618169895655795,0.618169895655795,0.9523640235895,0.9523640235895,1,1,"Homogenous",0.030920032506219,"Periphyton"
"401","Iteration_41","Glacier-fed_Glacier-fed_Glacier-fed",1.15001697712832,1.15001697712832,1.14884376760593,1.14884376760593,0.998979832867058,0.998979832867058,1,1,"Homogenous",0.00117320952239175,"Periphyton"
"402","Iteration_41","Glacier-fed_Glacier-fed_Rain-fed",1.022715377661,1.022715377661,0.637393806205949,0.637393806205949,0.623236748100629,0.623236748100629,1,1,"2:1",0.385321571455052,"Periphyton"
"403","Iteration_41","Glacier-fed_Glacier-fed_Snow-fed",0.857857593643177,0.857857593643177,0.585641439258161,0.585641439258161,0.682679087529016,0.682679087529016,1,1,"2:1",0.272216154385016,"Periphyton"
"404","Iteration_41","Glacier-fed_Rain-fed_Rain-fed",0.866899748977399,0.866899748977399,0.615504806944972,0.615504806944972,0.71000690410976,0.71000690410976,1,1,"2:1",0.251394942032427,"Periphyton"
"405","Iteration_41","Glacier-fed_Rain-fed_Snow-fed",0.765557620651114,0.765557620651114,0.479024100421773,0.479024100421773,0.625719198006753,0.625719198006753,1,1,"Heterogenous",0.286533520229341,"Periphyton"
"406","Iteration_41","Glacier-fed_Snow-fed_Snow-fed",0.656622084891917,0.656622084891917,0.429816181282796,0.429816181282796,0.654586848618633,0.654586848618633,1,1,"2:1",0.22680590360912,"Periphyton"
"407","Iteration_41","Rain-fed_Rain-fed_Rain-fed",0.63900312534824,0.63900312534824,0.635509142306165,0.635509142306165,0.994532134658699,0.994532134658699,1,1,"Homogenous",0.0034939830420746,"Periphyton"
"408","Iteration_41","Rain-fed_Rain-fed_Snow-fed",0.719194979953121,0.719194979953121,0.672271959122395,0.672271959122395,0.934756189713971,0.934756189713971,1,1,"2:1",0.046923020830726,"Periphyton"
"409","Iteration_41","Rain-fed_Snow-fed_Snow-fed",0.813931906649494,0.813931906649494,0.585347104182262,0.585347104182262,0.719159796292802,0.719159796292802,1,1,"2:1",0.228584802467232,"Periphyton"
"410","Iteration_41","Snow-fed_Snow-fed_Snow-fed",0.642136553266794,0.642136553266794,0.627890071352404,0.627890071352404,0.977813937172845,0.977813937172845,1,1,"Homogenous",0.01424648191439,"Periphyton"
"411","Iteration_42","Glacier-fed_Glacier-fed_Glacier-fed",1.23356624603292,1.23356624603292,1.22455700401301,1.22455700401301,0.992696588408704,0.992696588408704,1,1,"Homogenous",0.00900924201990794,"Periphyton"
"412","Iteration_42","Glacier-fed_Glacier-fed_Rain-fed",0.828169605625093,0.828169605625093,0.518828602820387,0.518828602820387,0.626476266813464,0.626476266813464,1,1,"2:1",0.309341002804706,"Periphyton"
"413","Iteration_42","Glacier-fed_Glacier-fed_Snow-fed",0.837346667921591,0.837346667921591,0.590796459649191,0.590796459649191,0.705557784227683,0.705557784227683,1,1,"2:1",0.2465502082724,"Periphyton"
"414","Iteration_42","Glacier-fed_Rain-fed_Rain-fed",0.892152190503643,0.892152190503643,0.71463572188328,0.71463572188328,0.801024454672751,0.801024454672751,1,1,"2:1",0.177516468620362,"Periphyton"
"415","Iteration_42","Glacier-fed_Rain-fed_Snow-fed",0.768854876682038,0.768854876682038,0.446808156247043,0.446808156247043,0.581134580527375,0.581134580527375,1,1,"Heterogenous",0.322046720434995,"Periphyton"
"416","Iteration_42","Glacier-fed_Snow-fed_Snow-fed",0.674928168332066,0.674928168332066,0.470523344274178,0.470523344274178,0.697145809511804,0.697145809511804,1,1,"2:1",0.204404824057889,"Periphyton"
"417","Iteration_42","Rain-fed_Rain-fed_Rain-fed",0.836490549400363,0.836490549400363,0.833931826939421,0.833931826939421,0.996941122093039,0.996941122093039,1,1,"Homogenous",0.00255872246094235,"Periphyton"
"418","Iteration_42","Rain-fed_Rain-fed_Snow-fed",0.737505638654703,0.737505638654703,0.634175355117707,0.634175355117707,0.859892212179581,0.859892212179581,1,1,"2:1",0.103330283536996,"Periphyton"
"419","Iteration_42","Rain-fed_Snow-fed_Snow-fed",0.782046852820354,0.782046852820354,0.568806493440521,0.568806493440521,0.727330455188447,0.727330455188447,1,1,"2:1",0.213240359379833,"Periphyton"
"420","Iteration_42","Snow-fed_Snow-fed_Snow-fed",0.642713798678181,0.642713798678181,0.573260038700139,0.573260038700139,0.891936721880125,0.891936721880125,1,1,"Homogenous",0.0694537599780419,"Periphyton"
"421","Iteration_43","Glacier-fed_Glacier-fed_Glacier-fed",1.16339186648017,1.16339186648017,1.15927629926221,1.15927629926221,0.996462441128786,0.996462441128786,1,1,"Homogenous",0.00411556721796513,"Periphyton"
"422","Iteration_43","Glacier-fed_Glacier-fed_Rain-fed",1.05245425876795,1.05245425876795,0.664056089381218,0.664056089381218,0.630959572683562,0.630959572683562,1,1,"2:1",0.388398169386729,"Periphyton"
"423","Iteration_43","Glacier-fed_Glacier-fed_Snow-fed",0.959748944802352,0.959748944802352,0.590836190647134,0.590836190647134,0.615615358419393,0.615615358419393,1,1,"2:1",0.368912754155218,"Periphyton"
"424","Iteration_43","Glacier-fed_Rain-fed_Rain-fed",0.933190782990139,0.933190782990139,0.725047371907002,0.725047371907002,0.776955136208909,0.776955136208909,1,1,"2:1",0.208143411083137,"Periphyton"
"425","Iteration_43","Glacier-fed_Rain-fed_Snow-fed",0.869408657028201,0.869408657028201,0.532927404991435,0.532927404991435,0.612976878805279,0.612976878805279,1,1,"Heterogenous",0.336481252036765,"Periphyton"
"426","Iteration_43","Glacier-fed_Snow-fed_Snow-fed",0.709774654617219,0.709774654617219,0.552508668542598,0.552508668542598,0.778428286989997,0.778428286989997,1,1,"2:1",0.15726598607462,"Periphyton"
"427","Iteration_43","Rain-fed_Rain-fed_Rain-fed",1.01319102612716,1.01319102612716,1.01214085506359,1.01214085506359,0.998963501416332,0.998963501416332,1,1,"Homogenous",0.00105017106356575,"Periphyton"
"428","Iteration_43","Rain-fed_Rain-fed_Snow-fed",0.746022133475096,0.746022133475096,0.611194569313576,0.611194569313576,0.819271361918619,0.819271361918619,1,1,"2:1",0.13482756416152,"Periphyton"
"429","Iteration_43","Rain-fed_Snow-fed_Snow-fed",0.700508933240874,0.700508933240874,0.514724390826999,0.514724390826999,0.734786333766864,0.734786333766864,1,1,"2:1",0.185784542413875,"Periphyton"
"430","Iteration_43","Snow-fed_Snow-fed_Snow-fed",0.670025039954588,0.670025039954588,0.648558402406603,0.648558402406603,0.967961439844935,0.967961439844935,1,1,"Homogenous",0.0214666375479851,"Periphyton"
"431","Iteration_44","Glacier-fed_Glacier-fed_Glacier-fed",1.14591610396338,1.14591610396338,1.14094287534857,1.14094287534857,0.99566004125642,0.99566004125642,1,1,"Homogenous",0.00497322861480498,"Periphyton"
"432","Iteration_44","Glacier-fed_Glacier-fed_Rain-fed",1.12667980673776,1.12667980673776,0.718195635772568,0.718195635772568,0.637444313351162,0.637444313351162,1,1,"2:1",0.408484170965188,"Periphyton"
"433","Iteration_44","Glacier-fed_Glacier-fed_Snow-fed",0.911908056432267,0.911908056432267,0.651478688626503,0.651478688626503,0.71441269109447,0.71441269109447,1,1,"2:1",0.260429367805763,"Periphyton"
"434","Iteration_44","Glacier-fed_Rain-fed_Rain-fed",0.778695229494877,0.778695229494877,0.572913572150884,0.572913572150884,0.735735304969726,0.735735304969726,1,1,"2:1",0.205781657343993,"Periphyton"
"435","Iteration_44","Glacier-fed_Rain-fed_Snow-fed",0.727666714085396,0.727666714085396,0.412735975783223,0.412735975783223,0.567204693843926,0.567204693843926,1,1,"Heterogenous",0.314930738302174,"Periphyton"
"436","Iteration_44","Glacier-fed_Snow-fed_Snow-fed",0.687253420083812,0.687253420083812,0.408062234716059,0.408062234716059,0.593758026939022,0.593758026939022,1,1,"2:1",0.279191185367753,"Periphyton"
"437","Iteration_44","Rain-fed_Rain-fed_Rain-fed",0.779834046550946,0.779834046550946,0.777321557528158,0.777321557528158,0.996778174748974,0.996778174748974,1,1,"Homogenous",0.00251248902278789,"Periphyton"
"438","Iteration_44","Rain-fed_Rain-fed_Snow-fed",0.82820077681282,0.82820077681282,0.610288430474502,0.610288430474502,0.736884639040169,0.736884639040169,1,1,"2:1",0.217912346338318,"Periphyton"
"439","Iteration_44","Rain-fed_Snow-fed_Snow-fed",0.767350603963685,0.767350603963685,0.618421298256943,0.618421298256943,0.805917523310127,0.805917523310127,1,1,"2:1",0.148929305706742,"Periphyton"
"440","Iteration_44","Snow-fed_Snow-fed_Snow-fed",0.647046124947861,0.647046124947861,0.598498904286587,0.598498904286587,0.924971004709771,0.924971004709771,1,1,"Homogenous",0.0485472206612741,"Periphyton"
"441","Iteration_45","Glacier-fed_Glacier-fed_Glacier-fed",1.18970539641385,1.18970539641385,1.18608659122689,1.18608659122689,0.996958234199935,0.996958234199935,1,1,"Homogenous",0.003618805186965,"Periphyton"
"442","Iteration_45","Glacier-fed_Glacier-fed_Rain-fed",1.02465729841008,1.02465729841008,0.643655265427373,0.643655265427373,0.628166379555491,0.628166379555491,1,1,"2:1",0.381002032982711,"Periphyton"
"443","Iteration_45","Glacier-fed_Glacier-fed_Snow-fed",0.910936826899419,0.910936826899419,0.589525628625976,0.589525628625976,0.647164118539988,0.647164118539988,1,1,"2:1",0.321411198273443,"Periphyton"
"444","Iteration_45","Glacier-fed_Rain-fed_Rain-fed",0.996073833744404,0.996073833744404,0.812354922564354,0.812354922564354,0.815556934680815,0.815556934680815,1,1,"2:1",0.18371891118005,"Periphyton"
"445","Iteration_45","Glacier-fed_Rain-fed_Snow-fed",0.820966649880614,0.820966649880614,0.547875437517894,0.547875437517894,0.667354072906089,0.667354072906089,1,1,"Heterogenous",0.273091212362719,"Periphyton"
"446","Iteration_45","Glacier-fed_Snow-fed_Snow-fed",0.720749211141654,0.720749211141654,0.517809541606313,0.517809541606313,0.718432339018605,0.718432339018605,1,1,"2:1",0.202939669535341,"Periphyton"
"447","Iteration_45","Rain-fed_Rain-fed_Rain-fed",0.88630834710215,0.88630834710215,0.880360144616021,0.880360144616021,0.99328878882211,0.99328878882211,1,1,"Homogenous",0.00594820248612926,"Periphyton"
"448","Iteration_45","Rain-fed_Rain-fed_Snow-fed",0.904459875287187,0.904459875287187,0.77846719644267,0.77846719644267,0.860698431973545,0.860698431973545,1,1,"2:1",0.125992678844517,"Periphyton"
"449","Iteration_45","Rain-fed_Snow-fed_Snow-fed",0.632631091706615,0.632631091706615,0.50078992893761,0.50078992893761,0.791598667063068,0.791598667063068,1,1,"2:1",0.131841162769005,"Periphyton"
"450","Iteration_45","Snow-fed_Snow-fed_Snow-fed",0.624650789395445,0.624650789395445,0.602562767495952,0.602562767495952,0.964639407690702,0.964639407690702,1,1,"Homogenous",0.0220880218994937,"Periphyton"
"451","Iteration_46","Glacier-fed_Glacier-fed_Glacier-fed",1.16119303004764,1.16119303004764,1.15075492903188,1.15075492903188,0.991010882130999,0.991010882130999,1,1,"Homogenous",0.0104381010157601,"Periphyton"
"452","Iteration_46","Glacier-fed_Glacier-fed_Rain-fed",0.923620356924766,0.923620356924766,0.544092213680282,0.544092213680282,0.589086424526048,0.589086424526048,1,1,"2:1",0.379528143244484,"Periphyton"
"453","Iteration_46","Glacier-fed_Glacier-fed_Snow-fed",0.835241618628509,0.835241618628509,0.567263732474582,0.567263732474582,0.679161238883241,0.679161238883241,1,1,"2:1",0.267977886153928,"Periphyton"
"454","Iteration_46","Glacier-fed_Rain-fed_Rain-fed",0.842416229976071,0.842416229976071,0.62874146947627,0.62874146947627,0.746354886223084,0.746354886223084,1,1,"2:1",0.213674760499801,"Periphyton"
"455","Iteration_46","Glacier-fed_Rain-fed_Snow-fed",0.769462899670346,0.769462899670346,0.437780398822387,0.437780398822387,0.568942828835465,0.568942828835465,1,1,"Heterogenous",0.33168250084796,"Periphyton"
"456","Iteration_46","Glacier-fed_Snow-fed_Snow-fed",0.674635331704995,0.674635331704995,0.430972742253013,0.430972742253013,0.638823260507009,0.638823260507009,1,1,"2:1",0.243662589451982,"Periphyton"
"457","Iteration_46","Rain-fed_Rain-fed_Rain-fed",0.843093397832096,0.843093397832096,0.840556548885326,0.840556548885326,0.996991022639612,0.996991022639612,1,1,"Homogenous",0.00253684894676975,"Periphyton"
"458","Iteration_46","Rain-fed_Rain-fed_Snow-fed",0.710885397121947,0.710885397121947,0.555122905362831,0.555122905362831,0.780889448018306,0.780889448018306,1,1,"2:1",0.155762491759115,"Periphyton"
"459","Iteration_46","Rain-fed_Snow-fed_Snow-fed",0.705279563561243,0.705279563561243,0.541420726435274,0.541420726435274,0.767668247327941,0.767668247327941,1,1,"2:1",0.163858837125968,"Periphyton"
"460","Iteration_46","Snow-fed_Snow-fed_Snow-fed",0.527875039786435,0.527875039786435,0.463282550280155,0.463282550280155,0.877636780226599,0.877636780226599,1,1,"Homogenous",0.0645924895062807,"Periphyton"
"461","Iteration_47","Glacier-fed_Glacier-fed_Glacier-fed",1.1374957608553,1.1374957608553,1.13127102888321,1.13127102888321,0.994527687762631,0.994527687762631,1,1,"Homogenous",0.00622473197208362,"Periphyton"
"462","Iteration_47","Glacier-fed_Glacier-fed_Rain-fed",0.901048740108127,0.901048740108127,0.617591388645535,0.617591388645535,0.685413963923221,0.685413963923221,1,1,"2:1",0.283457351462592,"Periphyton"
"463","Iteration_47","Glacier-fed_Glacier-fed_Snow-fed",0.873881742164596,0.873881742164596,0.576953550959125,0.576953550959125,0.660219252927767,0.660219252927767,1,1,"2:1",0.296928191205471,"Periphyton"
"464","Iteration_47","Glacier-fed_Rain-fed_Rain-fed",0.733895363194971,0.733895363194971,0.547355279267472,0.547355279267472,0.745821961436835,0.745821961436835,1,1,"2:1",0.1865400839275,"Periphyton"
"465","Iteration_47","Glacier-fed_Rain-fed_Snow-fed",0.901500232736679,0.901500232736679,0.629946145757841,0.629946145757841,0.698775355659662,0.698775355659662,1,1,"Heterogenous",0.271554086978838,"Periphyton"
"466","Iteration_47","Glacier-fed_Snow-fed_Snow-fed",0.645235684539483,0.645235684539483,0.422313285839594,0.422313285839594,0.654510120811138,0.654510120811138,1,1,"2:1",0.222922398699889,"Periphyton"
"467","Iteration_47","Rain-fed_Rain-fed_Rain-fed",0.877779593461025,0.877779593461025,0.874497873098438,0.874497873098438,0.996261338965915,0.996261338965915,1,1,"Homogenous",0.00328172036258734,"Periphyton"
"468","Iteration_47","Rain-fed_Rain-fed_Snow-fed",0.79085658664729,0.79085658664729,0.704792790234108,0.704792790234108,0.891176481467979,0.891176481467979,1,1,"2:1",0.0860637964131824,"Periphyton"
"469","Iteration_47","Rain-fed_Snow-fed_Snow-fed",0.706693861383934,0.706693861383934,0.538285026978774,0.538285026978774,0.761694782412061,0.761694782412061,1,1,"2:1",0.168408834405159,"Periphyton"
"470","Iteration_47","Snow-fed_Snow-fed_Snow-fed",0.602318914200916,0.602318914200916,0.58179016027965,0.58179016027965,0.965917135528608,0.965917135528608,1,1,"Homogenous",0.020528753921266,"Periphyton"
"471","Iteration_48","Glacier-fed_Glacier-fed_Glacier-fed",1.14995247082923,1.14995247082923,1.13689529793278,1.13689529793278,0.988645467332202,0.988645467332202,1,1,"Homogenous",0.013057172896445,"Periphyton"
"472","Iteration_48","Glacier-fed_Glacier-fed_Rain-fed",1.17438534804813,1.17438534804813,0.77016045567643,0.77016045567643,0.655798760565658,0.655798760565658,1,1,"2:1",0.404224892371696,"Periphyton"
"473","Iteration_48","Glacier-fed_Glacier-fed_Snow-fed",0.829124222587929,0.829124222587929,0.59729822256083,0.59729822256083,0.720396541662353,0.720396541662353,1,1,"2:1",0.231826000027098,"Periphyton"
"474","Iteration_48","Glacier-fed_Rain-fed_Rain-fed",0.976646962081225,0.976646962081225,0.795454137936607,0.795454137936607,0.814474594014506,0.814474594014506,1,1,"2:1",0.181192824144618,"Periphyton"
"475","Iteration_48","Glacier-fed_Rain-fed_Snow-fed",0.97291681752925,0.97291681752925,0.569986249202113,0.569986249202113,0.585853013261308,0.585853013261308,1,1,"Heterogenous",0.402930568327137,"Periphyton"
"476","Iteration_48","Glacier-fed_Snow-fed_Snow-fed",0.724257919431326,0.724257919431326,0.45275155494602,0.45275155494602,0.625124755696855,0.625124755696855,1,1,"2:1",0.271506364485306,"Periphyton"
"477","Iteration_48","Rain-fed_Rain-fed_Rain-fed",0.832098262501598,0.832098262501598,0.802295864384084,0.802295864384084,0.964184039961918,0.964184039961918,1,1,"Homogenous",0.0298023981175143,"Periphyton"
"478","Iteration_48","Rain-fed_Rain-fed_Snow-fed",0.729188748490853,0.729188748490853,0.631903465375467,0.631903465375467,0.866584223472001,0.866584223472001,1,1,"2:1",0.0972852831153868,"Periphyton"
"479","Iteration_48","Rain-fed_Snow-fed_Snow-fed",0.572058796052656,0.572058796052656,0.409849639341898,0.409849639341898,0.716446704726787,0.716446704726787,1,1,"2:1",0.162209156710758,"Periphyton"
"480","Iteration_48","Snow-fed_Snow-fed_Snow-fed",0.636409770132446,0.636409770132446,0.622031487151268,0.622031487151268,0.977407193201661,0.977407193201661,1,1,"Homogenous",0.0143782829811777,"Periphyton"
"481","Iteration_49","Glacier-fed_Glacier-fed_Glacier-fed",1.13808138604283,1.13808138604283,1.1316201825819,1.1316201825819,0.994322722838479,0.994322722838479,1,1,"Homogenous",0.00646120346093282,"Periphyton"
"482","Iteration_49","Glacier-fed_Glacier-fed_Rain-fed",0.81686431081071,0.81686431081071,0.506368712997732,0.506368712997732,0.61989329965362,0.61989329965362,1,1,"2:1",0.310495597812978,"Periphyton"
"483","Iteration_49","Glacier-fed_Glacier-fed_Snow-fed",0.885239397780563,0.885239397780563,0.593719279703807,0.593719279703807,0.670687817546706,0.670687817546706,1,1,"2:1",0.291520118076757,"Periphyton"
"484","Iteration_49","Glacier-fed_Rain-fed_Rain-fed",1.05869408509265,1.05869408509265,0.877387905493342,0.877387905493342,0.8287454495569,0.8287454495569,1,1,"2:1",0.181306179599311,"Periphyton"
"485","Iteration_49","Glacier-fed_Rain-fed_Snow-fed",0.889737151995202,0.889737151995202,0.511625429757413,0.511625429757413,0.57502985978512,0.57502985978512,1,1,"Heterogenous",0.378111722237789,"Periphyton"
"486","Iteration_49","Glacier-fed_Snow-fed_Snow-fed",0.782884298431135,0.782884298431135,0.573384761196368,0.573384761196368,0.732400384508164,0.732400384508164,1,1,"2:1",0.209499537234767,"Periphyton"
"487","Iteration_49","Rain-fed_Rain-fed_Rain-fed",0.821930821661158,0.821930821661158,0.811504109295486,0.811504109295486,0.987314367473652,0.987314367473652,1,1,"Homogenous",0.0104267123656726,"Periphyton"
"488","Iteration_49","Rain-fed_Rain-fed_Snow-fed",0.775472430441952,0.775472430441952,0.590132346385785,0.590132346385785,0.760997197604382,0.760997197604382,1,1,"2:1",0.185340084056168,"Periphyton"
"489","Iteration_49","Rain-fed_Snow-fed_Snow-fed",0.751358759313895,0.751358759313895,0.540016260698832,0.540016260698832,0.718719591679412,0.718719591679412,1,1,"2:1",0.211342498615063,"Periphyton"
"490","Iteration_49","Snow-fed_Snow-fed_Snow-fed",0.597783250039349,0.597783250039349,0.56186808655424,0.56186808655424,0.93991942149141,0.93991942149141,1,1,"Homogenous",0.035915163485109,"Periphyton"
"491","Iteration_50","Glacier-fed_Glacier-fed_Glacier-fed",1.08329524070569,1.08329524070569,1.07638235539357,1.07638235539357,0.993618650712783,0.993618650712783,1,1,"Homogenous",0.00691288531212253,"Periphyton"
"492","Iteration_50","Glacier-fed_Glacier-fed_Rain-fed",0.952339692038928,0.952339692038928,0.575368591570017,0.575368591570017,0.604163195527608,0.604163195527608,1,1,"2:1",0.376971100468911,"Periphyton"
"493","Iteration_50","Glacier-fed_Glacier-fed_Snow-fed",0.87649962724681,0.87649962724681,0.564268333158607,0.564268333158607,0.643774755422363,0.643774755422363,1,1,"2:1",0.312231294088203,"Periphyton"
"494","Iteration_50","Glacier-fed_Rain-fed_Rain-fed",0.896348514279332,0.896348514279332,0.70218835959797,0.70218835959797,0.783387653810675,0.783387653810675,1,1,"2:1",0.194160154681362,"Periphyton"
"495","Iteration_50","Glacier-fed_Rain-fed_Snow-fed",0.804979479539002,0.804979479539002,0.501834183406207,0.501834183406207,0.623412392690555,0.623412392690555,1,1,"Heterogenous",0.303145296132795,"Periphyton"
"496","Iteration_50","Glacier-fed_Snow-fed_Snow-fed",0.837747880067692,0.837747880067692,0.59489854226634,0.59489854226634,0.7101164400658,0.7101164400658,1,1,"2:1",0.242849337801352,"Periphyton"
"497","Iteration_50","Rain-fed_Rain-fed_Rain-fed",0.834312703961302,0.834312703961302,0.829026422171229,0.829026422171229,0.993663908310429,0.993663908310429,1,1,"Homogenous",0.00528628179007296,"Periphyton"
"498","Iteration_50","Rain-fed_Rain-fed_Snow-fed",0.726104217292306,0.726104217292306,0.591810470392116,0.591810470392116,0.815048936912967,0.815048936912967,1,1,"2:1",0.13429374690019,"Periphyton"
"499","Iteration_50","Rain-fed_Snow-fed_Snow-fed",0.648802323692184,0.648802323692184,0.509373634167748,0.509373634167748,0.785098350556176,0.785098350556176,1,1,"2:1",0.139428689524436,"Periphyton"
"500","Iteration_50","Snow-fed_Snow-fed_Snow-fed",0.490735710792638,0.490735710792638,0.457860457043202,0.457860457043202,0.933008230242028,0.933008230242028,1,1,"Homogenous",0.0328752537494352,"Periphyton"
